datetime,macroarea,plant_type,prevailing_fuel,available_capacity_mw
2026-06-03 23:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1903.4
2026-06-03 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10366.6
2026-06-03 23:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 23:00:00,Nord,IDROELETTRICO,ALTRO,6040.7
2026-06-03 23:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 23:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-03 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 23:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14901.3
2026-06-03 23:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,709.9
2026-06-03 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10340.7
2026-06-03 22:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14842.7
2026-06-03 22:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.001
2026-06-03 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 22:00:00,Nord,IDROELETTRICO,ALTRO,6160.1
2026-06-03 22:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1902.4
2026-06-03 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 22:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 22:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 22:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 22:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,708.2
2026-06-03 21:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.001
2026-06-03 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,703.7
2026-06-03 21:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 21:00:00,Nord,IDROELETTRICO,ALTRO,6173.0
2026-06-03 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10287.0
2026-06-03 21:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14770.3
2026-06-03 21:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 21:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 21:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 21:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2154.4
2026-06-03 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 20:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,697.6
2026-06-03 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10226.3
2026-06-03 20:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 20:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14636.3
2026-06-03 20:00:00,Nord,IDROELETTRICO,ALTRO,6188.7
2026-06-03 20:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,730.001
2026-06-03 20:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 20:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2154.4
2026-06-03 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 20:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 19:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,729.001
2026-06-03 19:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 19:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14515.5
2026-06-03 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10159.7
2026-06-03 19:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 19:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 19:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2154.4
2026-06-03 19:00:00,Nord,IDROELETTRICO,ALTRO,6124.45
2026-06-03 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,690.7
2026-06-03 19:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 18:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 18:00:00,Nord,IDROELETTRICO,ALTRO,6001.6
2026-06-03 18:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2154.4
2026-06-03 18:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 18:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,686.8
2026-06-03 18:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 18:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14457.2
2026-06-03 18:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9998.275
2026-06-03 18:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 18:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,728.001
2026-06-03 18:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 18:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 17:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14321.825
2026-06-03 17:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 17:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,684.9
2026-06-03 17:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 17:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,728.001
2026-06-03 17:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2147.725
2026-06-03 17:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10080.001
2026-06-03 17:00:00,Nord,IDROELETTRICO,ALTRO,5617.1
2026-06-03 17:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 17:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 17:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 17:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 16:00:00,Nord,IDROELETTRICO,ALTRO,5588.9
2026-06-03 16:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 16:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10061.243
2026-06-03 16:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13849.45
2026-06-03 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,686.3
2026-06-03 16:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1717.825
2026-06-03 16:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 16:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 16:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.001
2026-06-03 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 15:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.001
2026-06-03 15:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 15:00:00,Nord,IDROELETTRICO,ALTRO,5550.9
2026-06-03 15:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,687.7
2026-06-03 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 15:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13827.025
2026-06-03 15:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9727.755
2026-06-03 15:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1710.075
2026-06-03 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 15:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 14:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,726.001
2026-06-03 14:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 14:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9726.122
2026-06-03 14:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 14:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 14:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1694.225
2026-06-03 14:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 14:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,691.1
2026-06-03 14:00:00,Nord,IDROELETTRICO,ALTRO,5539.9
2026-06-03 14:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13443.8
2026-06-03 14:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 14:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 13:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 13:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,697.6
2026-06-03 13:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 13:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 13:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 13:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 13:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 13:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9735.447
2026-06-03 13:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13482.6
2026-06-03 13:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1698.875
2026-06-03 13:00:00,Nord,IDROELETTRICO,ALTRO,5582.36
2026-06-03 13:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.001
2026-06-03 12:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.001
2026-06-03 12:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 12:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,688.8
2026-06-03 12:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1856.6
2026-06-03 12:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 12:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 12:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9742.002
2026-06-03 12:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13132.6
2026-06-03 12:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 12:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 12:00:00,Nord,IDROELETTRICO,ALTRO,5626.75
2026-06-03 12:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 11:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-03 11:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9755.514
2026-06-03 11:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1825.225
2026-06-03 11:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 11:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,728.001
2026-06-03 11:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 11:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 11:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,680.6
2026-06-03 11:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 11:00:00,Nord,IDROELETTRICO,ALTRO,5782.805
2026-06-03 11:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13124.5
2026-06-03 11:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 10:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 10:00:00,Nord,IDROELETTRICO,ALTRO,5801.1
2026-06-03 10:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9796.4
2026-06-03 10:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 10:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,729.001
2026-06-03 10:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1844.9
2026-06-03 10:00:00,Sud_Isole,ALTRO,ALTRO,449.02
2026-06-03 10:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 10:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13069.4
2026-06-03 10:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 10:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,692.9
2026-06-03 10:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 09:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1864.4
2026-06-03 09:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 09:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9840.1
2026-06-03 09:00:00,Sud_Isole,ALTRO,ALTRO,449.02
2026-06-03 09:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,730.001
2026-06-03 09:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 09:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 09:00:00,Nord,IDROELETTRICO,ALTRO,6016.45
2026-06-03 09:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 09:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,701.8
2026-06-03 09:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 09:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13063.6
2026-06-03 08:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1864.4
2026-06-03 08:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,731.001
2026-06-03 08:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 08:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 08:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13514.5
2026-06-03 08:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 08:00:00,Nord,IDROELETTRICO,ALTRO,6081.15
2026-06-03 08:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9915.0
2026-06-03 08:00:00,Sud_Isole,ALTRO,ALTRO,558.82
2026-06-03 08:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 08:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,703.2
2026-06-03 08:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 07:00:00,Nord,IDROELETTRICO,ALTRO,6308.45
2026-06-03 07:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,705.3
2026-06-03 07:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1929.4
2026-06-03 07:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 07:00:00,Sud_Isole,ALTRO,ALTRO,558.82
2026-06-03 07:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 07:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.001
2026-06-03 07:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13594.9
2026-06-03 07:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 07:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 07:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 07:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9979.7
2026-06-03 06:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1929.4
2026-06-03 06:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13389.85
2026-06-03 06:00:00,Nord,IDROELETTRICO,ALTRO,6268.75
2026-06-03 06:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 06:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 06:00:00,Sud_Isole,ALTRO,ALTRO,558.82
2026-06-03 06:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 06:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10034.9
2026-06-03 06:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 06:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 06:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,705.9
2026-06-03 06:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-03 05:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 05:00:00,Nord,IDROELETTRICO,ALTRO,6210.65
2026-06-03 05:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10051.1
2026-06-03 05:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1902.4
2026-06-03 05:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 05:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,706.7
2026-06-03 05:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 05:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 05:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13266.7
2026-06-03 05:00:00,Sud_Isole,ALTRO,ALTRO,558.82
2026-06-03 05:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-03 05:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 04:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1902.4
2026-06-03 04:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 04:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10058.2
2026-06-03 04:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 04:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 04:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13583.0
2026-06-03 04:00:00,Sud_Isole,ALTRO,ALTRO,558.82
2026-06-03 04:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 04:00:00,Nord,IDROELETTRICO,ALTRO,6221.15
2026-06-03 04:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 04:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-03 04:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,705.6
2026-06-03 03:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10059.9
2026-06-03 03:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 03:00:00,Nord,IDROELETTRICO,ALTRO,6209.15
2026-06-03 03:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 03:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-03 03:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1902.4
2026-06-03 03:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13535.5
2026-06-03 03:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 03:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,705.3
2026-06-03 03:00:00,Sud_Isole,ALTRO,ALTRO,558.82
2026-06-03 03:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 03:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 02:00:00,Sud_Isole,ALTRO,ALTRO,558.82
2026-06-03 02:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,706.8
2026-06-03 02:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 02:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1902.4
2026-06-03 02:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 02:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 02:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-03 02:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10053.8
2026-06-03 02:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 02:00:00,Nord,IDROELETTRICO,ALTRO,6209.55
2026-06-03 02:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13521.4
2026-06-03 02:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 01:00:00,Nord,IDROELETTRICO,ALTRO,6230.15
2026-06-03 01:00:00,Sud_Isole,ALTRO,ALTRO,558.82
2026-06-03 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10041.4
2026-06-03 01:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1902.4
2026-06-03 01:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13509.0
2026-06-03 01:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-03 01:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 01:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 01:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,707.6
2026-06-03 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 00:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1902.4
2026-06-03 00:00:00,Sud_Isole,ALTRO,ALTRO,558.82
2026-06-03 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-03 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,707.7
2026-06-03 00:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-03 00:00:00,Nord,IDROELETTRICO,ALTRO,6239.55
2026-06-03 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10033.8
2026-06-03 00:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-03 00:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13493.6
2026-06-03 00:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-03 00:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-03 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-02 23:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-02 23:00:00,Nord,IDROELETTRICO,ALTRO,6289.7
2026-06-02 23:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14167.5
2026-06-02 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-02 23:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-02 23:00:00,Sud_Isole,ALTRO,ALTRO,558.82
2026-06-02 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,705.9
2026-06-02 23:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.001
2026-06-02 23:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1975.4
2026-06-02 23:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-02 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-02 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10005.4
2026-06-02 22:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.001
2026-06-02 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-02 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,703.3
2026-06-02 22:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-02 22:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14145.6
2026-06-02 22:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-02 22:00:00,Nord,IDROELETTRICO,ALTRO,6317.7
2026-06-02 22:00:00,Sud_Isole,ALTRO,ALTRO,558.82
2026-06-02 22:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-02 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9982.6
2026-06-02 22:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1995.4
2026-06-02 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-02 21:00:00,Nord,IDROELETTRICO,ALTRO,6352.6
2026-06-02 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,9944.5
2026-06-02 21:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
