assets_concerned,asset_type,voltage_kv_raw,daily_restoring_raw,reason,source_file,start_datetime,stop_datetime,voltage_kv,daily_restoring,duration_hours
Pont - STL 916 Sparone 132 KV,STL,132 kV,N,Revisione Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
Pont - STL 956 Campore 132 KV,STL,132 kV,N,Revisione Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
Pont - Sbarra A 132 KV,SBA,132 kV,N,Revisione Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
Quart - Stallo linea 220 kV IC Quart 997,STL,220 kV,N,Altre di Manutenzione,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-20,220.0,False,264.0
S.Alberto SC-stl E51 S.Alberto Fotov.,STL,132 kV,N,Altre di rinnovo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-27,132.0,False,432.0
S.GIUSEPPE - ST 008 CALA TELEGRAFO - PIOMBINO C.,STL,132 kV,N,Altre di manutenzioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-17,132.0,False,192.0
S/E Arco - stl 271 Torbole,STL,220 kV,N,Sostituzione Apparecchiature AT,20260626-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-20,220.0,False,264.0
S/E Arco - stl 271 Torbole,STL,220 kV,N,Controlli Tecnici Apparecchiatura AT,20260626-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,220.0,False,96.0
S/E Brindisi P - Trafo SA 150/20 KV -M,TRF,150 kV,N,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,150.0,False,96.0
S/E Camin - Parallelo K 132 kV - Sez. 2^,STK,132 kV,N,Sostituzione Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-27,132.0,False,432.0
S/E Camin - Parallelo K 132 kV - Sez. 2^,STK,132 kV,S,Controlli Protezioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-09,132.0,False,0.0
S/E Camin - Sbarra A 132 kV - sez. 2^,SBA,132 kV,N,Sostituzione Apparecchiature AT,20260515-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-27,132.0,False,432.0
S/E Candia - ATR 3 380/220 kV 400 MVA,ATR,400 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,400.0,False,96.0
S/E Canino - Sbarra A 150 kV,SBA,150 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-10,150.0,False,24.0
S/E Canino - stl 573 CP Canino,STL,150 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-11,150.0,False,48.0
S/E Cappuccini - stl 154 Valcimarra,STL,132 kV,S,Controlli Protezioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Ceprano - Sbarra A1 150 KV,SBA,150 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-09,150.0,False,0.0
S/E Ceprano - stl 049 Roccasecca,STL,150 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,150.0,False,96.0
S/E Chatillon - stl 206 I.C. Quart,STL,220 kV,N,Sostituzione Apparecchiature AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-20,220.0,False,264.0
S/E Chiari - Sbarra A 380 kV,SBA,400 kV,N,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-10,400.0,False,24.0
S/E Chiari - stl 365 Travagliato,STL,400 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,400.0,False,96.0
S/E Colunga - stl 710 CP San Lazzaro,STL,132 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Deliceto - ATR 4 380/150 KV,ATR,150 kV,N,Sostituzione SPCC,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-27,150.0,False,432.0
S/E Dugale - stl 674 Lonigo Gialla,STL,132 kV,N,Altre di rinnovo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-20,132.0,False,264.0
S/E Fano - ATR 3 380/120 kV 250 MVA,ATR,132 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Fiumesanto ¿ stl 633 Nurra,STL,150 kV,S,Controlli Protezioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-10,150.0,False,24.0
S/E Fiumesanto ¿ stl 633 Nurra,STL,150 kV,S,Sostituzione Apparecchiature AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,150.0,False,96.0
S/E Ginestra -  stl C.le Pilani,STL,150 kV,N,Sostituzione SPCC,20260626-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-20,150.0,False,264.0
S/E Ittiri - stl 009 Selargius,STL,400 kV,S,Altre di rinnovo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-09,400.0,False,0.0
S/E La Spezia- stl 951 C.le La Spezia II,STL,400 kV,N,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-10,400.0,False,24.0
S/E Laino - Sbarra B 380 KV,SBA,400 kV,N,Interferenza Lavori,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-15,400.0,False,144.0
S/E Licodia Eubea - stl001 Vizzini 380,STL,150 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-09,150.0,False,0.0
S/E Merate - stl 633 Verderio CP,STL,132 kV,N,Controlli Tecnici Apparecchiatura AT,20260612-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Montalto - stl 320 Valmontone 2,STL,400 kV,N,Altri interventi,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,400.0,False,96.0
S/E Ostiglia - stl 344 Dugale,STL,400 kV,S,Controlli Protezioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-10,400.0,False,24.0
S/E P. VOLTA - STL 284 P. VENEZIA,STL,220 kV,N,Altre di rinnovo,20260501-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-14,220.0,False,120.0
S/E Patria - stl 271 Pozzuoli,STL,220 kV,S,Controlli Protezioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-10,220.0,False,24.0
S/E Piossasco - Sbarra A sez.1 132 kV,SBA,132 kV,N,Controlli Tecnici Apparecchiatura AT,20260424-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-10,132.0,False,24.0
S/E Planais - ATR302 380/132kV 250MVA,ATR,132 kV,N,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Poggio a Caiano - Sbarra B1 132kV,SBA,132 kV,N,Sostituzione Apparecchiature AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Poggio a Caiano - Sbarra B2 132kV,SBA,132 kV,N,Interferenza Lavori,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Pordenone - Parallelo K 130 kV,STK,132 kV,N,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Rizziconi - Sbarra A2 380 KV,SBA,400 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-09,400.0,False,0.0
S/E Rosara - Parallelo KN2 120kV-Sez.2^,STK,132 kV,N,Altre di sviluppo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E S.Colombano- stl 843 Sestri Levante,STL,132 kV,N,Altre di rinnovo,20260508-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-20,132.0,False,264.0
S/E S.Damaso-ATR 301 380/132kV 250MVA,ATR,132 kV,N,Altre di sviluppo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-27,132.0,False,432.0
S/E S.Rocco CN - stl 758 Demonte,STL,132 kV,N,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Salgareda-ATR301 380/220kV 400MVA,ATR,220 kV,N,Sostituzione Apparecchiature AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-26,220.0,False,408.0
S/E San Rocco - ATR 3 380/132 kV,ATR,132 kV,N,Altre di sviluppo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E San Rocco - Sbarra B 380 kV,SBA,400 kV,N,Sostituzione Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,400.0,False,96.0
S/E San Rocco - stl 384 Piacenza,STL,400 kV,N,Interferenza Lavori,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,400.0,False,96.0
S/E Selargius - ATR 3 380/150 kV,ATR,150 kV,N,Sostituzione Apparecchiature AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-11,150.0,False,48.0
S/E Serracapriola - stl 932 S. Martino,STL,150 kV,S,Controlli Protezioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-10,150.0,False,24.0
S/E Serramana ¿ stl CLE Bio Serramana,STL,150 kV,S,Altre di rinnovo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,150.0,False,96.0
S/E Sondrio - Sbarra A 220 kV,SBA,220 kV,N,Controlli Tecnici Apparecchiatura AT,20260501-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-11,220.0,False,48.0
S/E Sondrio - stl 263 Lanzada,STL,220 kV,N,Controlli Tecnici Apparecchiatura AT,20260501-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,220.0,False,96.0
S/E Stazzona - stl 894 Belviso,STL,132 kV,N,Sostituzione SPCC,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Sulcis - ATR 2 220/150 kV,ATR,150 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,150.0,False,96.0
S/E TASSARA-STL 740 FILATURA-EDISON-CETO,STL,132 kV,S,Controlli Tecnici Apparecchiatura AT,20260612-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-09,132.0,False,0.0
S/E Taranto Smist- stl 489 Ise Cet 3 B,STL,220 kV,N,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,220.0,False,96.0
S/E Tassara - Sbarra 132kV,SBA,132 kV,S,Controlli Tecnici Apparecchiatura AT,20260612-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-09,132.0,False,0.0
S/E Tassara - stl 602 P.Camuno,STL,132 kV,N,Controlli Tecnici Apparecchiatura AT,20260612-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Trento S -ATR202 220/132kV 160MVA,ATR,132 kV,N,Altre di sviluppo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-12-04,132.0,False,600.0
S/E Tula -  mono sbarra 150 kV,SBA,150 kV,S,Interferenza Lavori,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-10,150.0,False,24.0
S/E Tula - stl 665 Coghinas,STL,150 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,150.0,False,96.0
S/E Vado L. - stl 266 Savona,STL,220 kV,S,Controlli Tecnici Apparecchiatura AT,20260508-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,220.0,False,96.0
S/E Vignole - stl 870 Arquata S. RT,STL,132 kV,S,Controlli Tecnici Apparecchiatura AT,20260605-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
S/E Villafranca RT - stl 711 Milazzo RT,STL,150 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-09,150.0,False,0.0
SE Dugale - Condens.132kV - 54MVAR sez.2,RIF,132 kV,N,Altre di rinnovo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-12-03,132.0,False,576.0
SE Pontebba stl.094 Valbruna-PS Pontebba,STL,70 kV,N,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,70.0,False,96.0
SE San Severo 380 - stl L25 LUXENIA,STL,150 kV,N,Sostituzione SPCC,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-20,150.0,False,264.0
SE Verona RT - stl.023 Domegliara,STL,132 kV,N,Controlli Tecnici Apparecchiatura AT,20260605-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
SERRAMANNA - STL 336 VILLACIDRO,STL,150 kV,S,Altre di rinnovo,20260313-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,150.0,False,96.0
Stallo 132 kV 471NOS/SAR in CP TRECATE,STL,132 kV,N,Altre di manutenzioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-09,132.0,False,0.0
Stallo 132 kV 761 in CP CALCINATO,STL,132 kV,N,Altre di manutenzioni,20260501-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-11,132.0,False,48.0
Stallo 132 kV 803 Murialdo in CP Cairo,STL,132 kV,N,Sostituzione Protezioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,132.0,False,96.0
s.camillo s.sbarra a2,SBA,150 kV,S,Altre di Manutenzione,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-09,2026-11-13,150.0,False,96.0
IC Quart OMP_P56 - stl 206 S/E Chatillo,STL,220 kV,N,Controlli Protezioni,20260626-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-11,220.0,False,24.0
LINEA 132 KV - CASALI ANTICI  - CORNETO,LIN,132 kV,N,Altre di sviluppo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-20,132.0,False,240.0
LINEA 693 BONORVA - CHEREMULE,LIN,150 kV,S,Altre di Rinnovo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-10,150.0,False,0.0
Linea 132 kV - RAVENNA CANALA - RAVENNA CANALA CP,LIN,132 kV,N,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-13,132.0,False,72.0
Linea 222 Scafati - Torre Nord,LIN,220 kV,N,Interferenza Linea,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-23,220.0,False,312.0
Linea 235 Rondissone - Leynì,LIN,220 kV,N,Altre di rinnovo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-20,220.0,False,240.0
Linea 266 Vado Term. - Savona,LIN,220 kV,S,Controlli Tecnici Apparecchiatura AT,20260508-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-10,220.0,False,0.0
Linea 566 Borgonuovo - S. Pietro A Vico,LIN,132 kV,N,Sostituzione FdG,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-30,132.0,False,480.0
Linea 70 kV Aritzo - Fonni,LIN,70 kV,N,Sostituzione Sostegni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-12-05,70.0,False,600.0
S/E Aurelia Sincro-Compensatore ICS 1,SYN,20 kV,N,Altre di manutenzioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-12,20.0,False,48.0
S/E Ceprano - Sbarra B1 150 KV,SBA,150 kV,S,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-10,150.0,False,0.0
S/E Chatillon - stl 206 I.C. Quart,STL,220 kV,N,Controlli Protezioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-11,220.0,False,24.0
S/E Cuneo S.Rocco - Sbarra A 132 kV,SBA,132 kV,N,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-10,132.0,False,0.0
S/E Fano - ATR 3 380/120 kV 250 MVA,ATR,132 kV,S,Controlli Protezioni,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-12,132.0,False,48.0
S/E Leynì - stl 235 Rondissone,STL,220 kV,N,Altre di rinnovo,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-20,220.0,False,240.0
S/E Ravenna C. - stl 133 Ravenna CP,STL,132 kV,N,Controlli Tecnici Apparecchiatura AT,20260306-4_2_2a - Planned outages in the transmission grid and on interconnections.xlsx,2026-11-10,2026-11-13,132.0,False,72.0
